nba_id,player_name,first_name,last_name,season,season_label,team,lebron_team_string,position,games_played,minutes_played,team_mpg,lebron_mpg,lebron,o_lebron,d_lebron,war,off_role,def_role,team_wins,team_losses,team_win_pct,is_multi_team,team_count,name_match_key,name_match_status,basketball_reference_name,data_source,source_url
1642864,Hugo Gonzalez,Hugo,Gonzalez,2026,2025-26,BOS,BOS,SF,74,1084,14.649,14.644,-0.132,-1.981,1.849,1.581,Stationary Shooter,Wing Stopper,56,26,0.683,false,1,hugo gonzalez,exact_name,Hugo Gonzalez,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/BOS/2026.html
1642867,Collin Murray-Boyles,Collin,Murray-Boyles,2026,2025-26,TOR,TOR,PF,57,1246,21.86,21.849,0.617,-0.586,1.202,2.402,Roll + Cut Big,Mobile Big,46,36,0.561,false,1,collin murray boyles,exact_name,Collin Murray-Boyles,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/TOR/2026.html
1642868,Carter Bryant,Carter,Bryant,2026,2025-26,SAS,SAS,PF,71,818,11.521,11.517,-1.235,-1.269,0.033,0.628,Stationary Shooter,Helper,62,20,0.756,false,1,carter bryant,exact_name,Carter Bryant,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/SAS/2026.html
1642869,Noah Penda,Noah,Penda,2026,2025-26,ORL,ORL,SF,59,757,12.831,12.832,-0.747,-0.832,0.085,0.812,Stationary Shooter,Helper,45,37,0.549,false,1,noah penda,exact_name,Noah Penda,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/ORL/2026.html
1642874,Danny Wolf,Danny,Wolf,2026,2025-26,BRK,BRK,PF,57,1187,20.825,20.825,-0.757,-1.496,0.739,1.267,Movement Shooter,Helper,20,62,0.244,false,1,danny wolf,exact_name,Danny Wolf,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/BRK/2026.html
1642875,Maxime Raynaud,Maxime,Raynaud,2026,2025-26,SAC,SAC,C,74,1964,26.541,26.537,-2.333,-1.417,-0.916,0.17,Roll + Cut Big,Mobile Big,22,60,0.268,false,1,maxime raynaud,exact_name,Maxime Raynaud,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/SAC/2026.html
1642877,Micah Peavy,Micah,Peavy,2026,2025-26,NOP,NOP,SG,61,913,14.967,14.963,-1.327,-0.935,-0.392,0.648,Movement Shooter,Point of Attack,26,56,0.317,false,1,micah peavy,exact_name,Micah Peavy,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/NOP/2026.html
1642878,Tyrese Proctor,Tyrese,Proctor,2026,2025-26,CLE,CLE,PG,50,545,10.9,10.901,-0.665,0.477,-1.142,0.613,Secondary Ball Handler,Chaser,52,30,0.634,false,1,tyrese proctor,exact_name,Tyrese Proctor,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/CLE/2026.html
1642879,Ben Saraf,Ben,Saraf,2026,2025-26,BRK,BRK,SG,44,916,20.818,20.825,-3.575,-3.016,-0.559,-0.613,Slasher,Chaser,20,62,0.244,false,1,ben saraf,exact_name,Ben Saraf,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/BRK/2026.html
1642880,Kam Jones,Kam,Jones,2026,2025-26,IND,IND,SG,37,616,16.649,16.655,-3.597,-2.196,-1.4,-0.42,Primary Ball Handler,Point of Attack,19,63,0.232,false,1,kam jones,exact_name,Kam Jones,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/IND/2026.html
1642882,Julian Reese,Julian,Reese,2026,2025-26,WAS,WAS,PF,13,402,30.923,30.885,-1.946,-1.501,-0.445,0.131,Roll + Cut Big,Anchor Big,17,65,0.207,false,1,julian reese,exact_name,Julian Reese,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/WAS/2026.html
1642883,Sion James,Sion,James,2026,2025-26,CHO,CHO,SG,82,1843,22.476,22.474,-0.276,-1.385,1.109,2.522,Movement Shooter,Point of Attack,44,38,0.537,false,1,sion james,exact_name,Sion James,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/CHO/2026.html
1642907,Cedric Coward,Cedric,Coward,2026,2025-26,MEM,MEM,SG,62,1598,25.774,25.771,-1.173,-0.573,-0.601,1.288,Movement Shooter,Wing Stopper,25,57,0.305,false,1,cedric coward,exact_name,Cedric Coward,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MEM/2026.html
1642914,Javon Small,Javon,Small,2026,2025-26,MEM,MEM,PG,41,830,20.244,20.241,-0.414,0.228,-0.643,1.064,Primary Ball Handler,Point of Attack,25,57,0.305,false,1,javon small,exact_name,Javon Small,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MEM/2026.html
1642920,Kobe Sanders,Kobe,Sanders,2026,2025-26,LAC,LAC,SG,68,1351,19.868,19.895,-1.802,-1.048,-0.753,0.561,Movement Shooter,Chaser,42,40,0.512,false,1,kobe sanders,exact_name,Kobe Sanders,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/LAC/2026.html
1642928,Dylan Cardwell,Dylan,Cardwell,2026,2025-26,SAC,SAC,C,44,907,20.614,20.601,1.285,-1.375,2.66,2.127,Roll + Cut Big,Mobile Big,22,60,0.268,false,1,dylan cardwell,exact_name,Dylan Cardwell,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/SAC/2026.html
1642942,Jahmai Mashack,Jahmai,Mashack,2026,2025-26,MEM,MEM,SG,31,673,21.71,21.713,-3.693,-2.933,-0.76,-0.498,Athletic Finisher,Helper,25,57,0.305,false,1,jahmai mashack,exact_name,Jahmai Mashack,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MEM/2026.html
1642948,Ryan Nembhard,Ryan,Nembhard,2026,2025-26,DAL,DAL,PG,60,1171,19.517,19.513,-3.215,-1.958,-1.257,-0.529,Primary Ball Handler,Point of Attack,26,56,0.317,false,1,ryan nembhard,exact_name,Ryan Nembhard,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/DAL/2026.html
1642949,Yanic Konan Niederhauser,Yanic,Konan Niederhauser,2026,2025-26,LAC,LAC,C,41,424,10.341,10.333,-0.349,-1.585,1.236,0.56,Roll + Cut Big,Mobile Big,42,40,0.512,false,1,yanic konan niederhauser,exact_name,Yanic Konan Niederhauser,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/LAC/2026.html
1642954,Will Richard,Will,Richard,2026,2025-26,GSW,GSW,SG,69,1377,19.957,19.951,-0.731,-1.527,0.796,1.491,Movement Shooter,Point of Attack,37,45,0.451,false,1,will richard,exact_name,Will Richard,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/GSW/2026.html
1642962,Drake Powell,Drake,Powell,2026,2025-26,BRK,BRK,SG,63,1320,20.952,20.943,-4.799,-3.352,-1.447,-1.834,Movement Shooter,Chaser,20,62,0.244,false,1,drake powell,exact_name,Drake Powell,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/BRK/2026.html
1642967,John Poulakidas,John,Poulakidas,2026,2025-26,DAL,DAL,SG,13,253,19.462,19.494,-1.258,-0.496,-0.762,0.191,Off Screen Shooter,Chaser,26,56,0.317,false,1,john poulakidas,exact_name,John Poulakidas,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/DAL/2026.html
1643007,Taelon Peter,Taelon,Peter,2026,2025-26,IND,IND,SG,38,492,12.947,12.952,-2.336,-1.821,-0.515,0.042,Movement Shooter,Chaser,19,63,0.232,false,1,taelon peter,exact_name,Taelon Peter,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/IND/2026.html
1643016,Bez Mbeng,Bez,Mbeng,2026,2025-26,UTA,UTA,SG,15,492,32.8,32.812,-2.646,-2.619,-0.027,-0.052,Athletic Finisher,Point of Attack,22,60,0.268,false,1,bez mbeng,exact_name,Bez Mbeng,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/UTA/2026.html
1643018,Lj Cryer,Lj,Cryer,2026,2025-26,GSW,GSW,PG,18,292,16.222,16.227,-1.247,-0.1,-1.146,0.222,Off Screen Shooter,Chaser,37,45,0.451,false,1,lj cryer,exact_name,Lj Cryer,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/GSW/2026.html
1643052,Chaney Johnson,Chaney,Johnson,2026,2025-26,BRK,BRK,SF,17,348,20.471,20.445,-0.915,-1.531,0.616,0.336,Athletic Finisher,Mobile Big,20,62,0.244,false,1,chaney johnson,exact_name,Chaney Johnson,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/BRK/2026.html
1643253,Toby Okani,Toby,Okani,2026,2025-26,MEM,MEM,SG,6,217,36.167,36.181,-2.549,-1.395,-1.154,-0.01,Stationary Shooter,Helper,25,57,0.305,false,1,toby okani,exact_name,Toby Okani,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MEM/2026.html
